timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715535000257,697,AdminLogin,200,OK,setUp Thread Group 1-1,text,true,,134713,801,1,1,http://172.16.33.16/api/auth/token,653,0,3
1715535000964,690,PGIRLogin,200,OK,setUp Thread Group 1-1,text,true,,134733,798,1,1,http://172.16.33.16/api/auth/token,650,0,0
1715535001664,653,SecurityAdminLogin,200,OK,setUp Thread Group 1-1,text,true,,134226,807,1,1,http://172.16.33.16/api/auth/token,613,0,0
1715535002648,75,CheckProvTest_getnewids,200,OK,CheckProvTest 1-1,text,true,,744,1101,1,1,http://172.16.33.16/api/getnewids,75,0,3
1715535002724,213,CheckProvTest/api/tpmadmin/visitors/save,200,OK,CheckProvTest 1-1,text,true,,1019,1511,1,1,http://172.16.33.16/api/tpmadmin/visitors/save,213,0,0
1715535002937,449,CheckProvTest/api/tpmadmin/visit/save,200,OK,CheckProvTest 1-1,text,true,,1202,1871,1,1,http://172.16.33.16/api/tpmadmin/visit/save,449,0,0
